is_miner,address,minimum_monthly_output,maximum_monthly_output,minimum_monthly_input,maximum_monthly_input,input_output_max_lag,input_output_min_lag,output_active_months,total_out_tx_count,total_out_tx_value,mean_tx_output_value,stddev_tx_output_value,input_active_months,total_tx_input_count,total_tx_input_value,mean_tx_input_value,stddev_tx_input_value,total_input_tx,mean_monthly_input_value,mean_output_idle_time,stddev_output_idle_time,mean_input_idle_time,stddev_input_idle_time
false,1BNbqrWmkHKdRBgtfK1hN5z7mYXtCJrYdX,1509494400,1559347200,1514764800,1559347200,0,-5270400,2,3,266421,88807,87047.2963336599,3,3,266421,88807,87047.2963336599,3,88807,24992954.5,33325845.723693,21304866.5,28142174.6042486
false,1LKSyZ7yXbQBJv3TkVeHhPyWhuTgevP2Do,1561939200,1561939200,1561939200,1561939200,0,0,1,3,8553847,2851282.33333333,1359.06487458595,1,3,8553847,2851282.33333333,1359.06487458595,3,2851282.33333333,201,,20139,
false,19CbFkkHwetn1Ps39Q8j2mDSLZedHEH8x2,1551398400,1564617600,1551398400,1564617600,0,0,3,3,13259600,4419866.66666667,7107988.51598209,3,3,13259600,4419866.66666667,7107988.51598209,3,4419866.66666667,6209059,5941153.60193624,6210459,5956002.84434116
false,1NPAPsshnG846A9GegqvGQPhRN6ezMsVUT,1427846400,1427846400,1427846400,1427846400,0,0,1,3,31063,10354.333333333,613.723336148572,1,3,31063,10354.333333333,613.723336148572,3,10354.333333333,3470,318.198051533946,1897,271.529003975634
false,16UFdzrrFvMHbGXcGYgLKhXmAiamPmckBz,1467331200,1485907200,1467331200,1501545600,-15638400,0,3,3,4226117991,1408705997,1578431173.25729,3,3,4226117991,1408705997,1578431173.25729,3,1408705997,8854928.5,320178.65762805,16259773.5,10301330.2853311
false,1WoCMJsctTc3pjfvqBVCqxSgwkGQg7296,1522540800,1533081600,1522540800,1533081600,0,0,2,3,397403,132467.666666667,108424.527374268,2,3,397403,132467.666666667,108424.527374268,3,132467.666666667,5036825,6469640.96755438,5048181.5,6507341.77980691
false,1JYkWetyhc5yaCr8h35r3LFBMiugqTrsxb,1519862400,1519862400,1519862400,1519862400,0,0,1,3,5620028,1873342.66666667,504403.347194815,1,3,5620028,1873342.66666667,504403.347194815,3,1873342.66666667,570738,617568.67791202,552422.5,607626.049461756
false,1K6hoRajYtCSMR76StWqGQtK9Yc5MwJMAj,1512086400,1514764800,1514764800,1514764800,0,-2678400,2,3,18270000,6090000,675499.814951862,1,3,18270000,6090000,675499.814951862,3,6090000,221966,169237.522795626,154409,141320.947074381
false,1AUvcJY8kpKZiKXaqCyhgmmNyku3NQd9Sd,1512086400,1519862400,1512086400,1519862400,0,0,3,3,2605007,868335.666666667,708274.783192465,3,3,2605007,868335.666666667,708274.783192465,3,868335.666666667,3502652,3012069.82688815,3502387.5,11854.6451865925
false,391hSY4PquHRUar6tMaRCgQeeZmHJWkzcW,1548979200,1561939200,1548979200,1561939200,0,0,3,3,169468938,56489646,47998112.5750535,3,3,169468938,56489646,47998112.5750535,3,56489646,6096016,3603686.27171706,6095436,3556338.40164881
false,325aepkysQFeKHdDHJAHws6FWH3YYRjoaQ,1464739200,1464739200,1464739200,1464739200,0,0,1,3,1223310,407770,514079.059751513,1,3,1223310,407770,514079.059751513,3,407770,916,91.9238815542512,2969.5,2812.1636687789
false,1NSyGiz13tC6WwD7zdb9WttsuUyX2tDoXW,1527811200,1541030400,1527811200,1541030400,0,0,3,3,6699300,2233100,1529926.72700362,3,3,6699300,2233100,1529926.72700362,3,2233100,5750256,2783043.59731607,5748929,2798957.74253346
false,1JeA3RFQB6Rbub5SNi6zaxF27syCmUp3ky,1493596800,1496275200,1496275200,1496275200,0,-2678400,2,3,38340000,12780000,9543856.66279623,1,3,38340000,12780000,9543856.66279623,3,12780000,129751.5,60480.964315229,21887,29835.6635253852
false,1MKvonXCacrgGKbTfitd9a1nURBJYMbwnF,1541030400,1548979200,1541030400,1548979200,0,0,3,3,3142052,1047350.66666667,401489.750781179,3,3,3142052,1047350.66666667,401489.750781179,3,1047350.66666667,4380810.5,383893.221253645,4380580.5,378886.905242844
false,3CGZuczCAPJHP2sPoK5THtkcqZN47iGUyR,1556668800,1556668800,1556668800,1556668800,0,0,1,3,13873617,4624539,2675462.00000056,1,3,13873617,4624539,2675462.00000056,3,4624539,1272,,236186,
false,1F9bwD32KGSsiy5MmME9pZmxwV8fv3crYS,1509494400,1514764800,1509494400,1514764800,0,0,2,3,3100000,1033333.33333333,950438.495292217,2,3,3100000,1033333.33333333,950438.495292217,3,1033333.33333333,6634855,,6634901,
false,1PmXnPir9qABhXSDRymszRyjDeDyzs9Txj,1354320000,1354320000,1354320000,1354320000,0,0,1,3,22450848,7483616,9618439.2107227,1,3,22450848,7483616,9618439.2107227,3,7483616,632,,25125,33566.3589029254
false,1Gxj4fi6RmbEph8W7wjHJqVNQ3kN6KJdK4,1491004800,1493596800,1491004800,1493596800,0,0,2,3,1659258,553086,120025.766446209,2,3,1659258,553086,120025.766446209,3,553086,897919.5,846254.789122342,907252,834667.430299038
false,1KoRFRyymkb2LjuWDu3QbCuRiKZJBnRUL,1335830400,1335830400,1335830400,1335830400,0,0,1,3,124330560,41443520,35922282.1392628,1,3,124330560,41443520,35922282.1392628,3,41443520,1518,1428.35569799683,17018.5,20492.6616255673
false,3BPEizWo3184uwTDxXfaxzxyKGqQGFC3M7,1546300800,1548979200,1546300800,1548979200,0,0,2,3,133983262,44661087.3333333,14430031.4897042,2,3,133983262,44661087.3333333,14430031.4897042,3,44661087.3333333,1940435.5,2008275.88955813,1926509,2007160.7821642
false,1MvSmewo5QKmmLjQL3vy9nPAHTz7pPJBJV,1512086400,1512086400,1512086400,1512086400,0,0,1,3,954667,318222.333333333,413482.610268356,1,3,954667,318222.333333333,413482.610268356,3,318222.333333333,244619,265969.730461946,243938,251687.58769554
false,1PgBPQaRyZytFjyRw75SfEPmSyHMAwotos,1509494400,1512086400,1509494400,1512086400,0,0,2,3,58600000,19533333.3333333,5366873.70201063,2,3,58600000,19533333.3333333,5366873.70201063,3,19533333.3333333,1003297,1157201.46061522,997513.5,1141256.90980625
false,1Kwvh2d4QbXk4MX6A2JuK33zeVoRY5ggZR,1559347200,1561939200,1559347200,1561939200,0,0,2,3,893362,297787.333333333,160368.582837579,2,3,893362,297787.333333333,160368.582837579,3,297787.333333333,1342384,468178.228250738,1786312,1121475.59760255
false,14XG2CvQEM4Cva4fUd2NQJPDuSVpMmKHwG,1559347200,1564617600,1559347200,1564617600,0,0,2,3,1638,546,0,2,3,1638,546,0,3,546,2222776.5,1854482.99307718,2378528.5,1661140.20011091
false,1LRYUqQbQkDQWCg7rjzUkM6mKFcBNj31EU,1362096000,1362096000,1362096000,1362096000,0,0,1,3,571000000,190333333.333333,90500460.4039854,1,3,571000000,190333333.333333,90500460.4039854,3,190333333.333333,1662834,,830918.5,1173744.22376108
false,14kReG3MNXAx9SdZEBsSHvoJuNy7ujRJ42,1433116800,1435708800,1433116800,1435708800,0,0,2,3,66383705,22127901.6666667,18919362.6006973,2,3,66383705,22127901.6666667,18919362.6006973,3,22127901.6666667,301756.5,290531.08450646,304635.5,172321.21546838
false,16aaDsD777MQYmZuumg5EPRwDGBqX5YrUs,1498867200,1498867200,1498867200,1498867200,0,0,1,3,5113995,1704665,1393464.66339086,1,3,5113995,1704665,1393464.66339086,3,1704665,366690,272647.646903471,386758.5,251684.052161634
false,138ce7Dp1AtJqfhzXXTRMjjkyGs4VDdvVP,1514764800,1517443200,1517443200,1517443200,0,-2678400,2,3,2050100,683366.666666667,553028.031236513,1,3,2050100,683366.666666667,553028.031236513,3,683366.666666667,75228,71134.9421873667,69428.5,36013.6554726121
false,12sk1drBHLjt2jfgqeryymjTowtwUeziVi,1380585600,1380585600,1380585600,1383264000,-2678400,0,1,3,27349080,9116360,11710370.0344438,2,3,27349080,9116360,11710370.0344438,3,9116360,24389.5,33373.3187516615,83795,50638.7450278934
false,1BgeFSJe2Z2fsFZq7YbBSbcCsy22cT5Xi9,1488326400,1488326400,1488326400,1488326400,0,0,1,3,10384962,3461654,2611524.91389552,1,3,10384962,3461654,2611524.91389552,3,3461654,278420,324713.333415799,250346,345981.691180328
false,1HvQeqLfLCVqSNETTzcawHuqB6zmipMcZ8,1527811200,1543622400,1530403200,1543622400,0,-2592000,3,3,83223977,27741325.6666667,14315655.6265994,3,3,83223977,27741325.6666667,14315655.6265994,3,27741325.6666667,7069934,653492.530823421,6399529,1762472.13738884
false,3759FqC4bJAqyRHDSh8y9Jy1zuFDsUULsm,1551398400,1561939200,1551398400,1561939200,0,0,2,3,13297254,4432418,2204134.74637373,2,3,13297254,4432418,2204134.74637373,3,4432418,5878007.5,6724144.96155939,5875575,6722365.17379114
false,1HT6MkzsMQ722CHYUFq4bEvpX1bHQdxu29,1498867200,1517443200,1498867200,1517443200,0,0,2,3,2708880,902960,595093.968837695,2,3,2708880,902960,595093.968837695,3,902960,9996317.5,12655058.2430905,9993844,12647546.6477539
false,128vxUbWq1YsdhEUhb6rVvSRzfvJw4c4cq,1512086400,1514764800,1512086400,1514764800,0,0,2,3,3550000,1183333.33333333,873689.494805411,2,3,3550000,1183333.33333333,873689.494805411,3,1183333.33333333,821150.5,725077.900030404,717648,861680.323553927
false,1JCr6T9ziwMLFESyP9aEGvhmcgtptZsAyx,1496275200,1506816000,1496275200,1512086400,-5270400,0,3,3,4739361,1579787,2183829.47709591,3,3,4739361,1579787,2183829.47709591,3,1579787,4453273,1422565.90767247,6957548.5,3614553.79583712
false,13TY8Vpex2kvNTu9ZQmnYo44wgqp8Mbzpa,1496275200,1496275200,1496275200,1496275200,0,0,1,3,6232700,2077566.66666667,1888621.59395956,1,3,6232700,2077566.66666667,1888621.59395956,3,2077566.66666667,55977.5,39253.6187440088,67228.5,36555.2992670009
false,1FtkZbbVkDCJJdjhHfYbqs3uYZ6CW8CTsZ,1391212800,1391212800,1391212800,1391212800,0,0,1,3,1579177,526392.333333333,457946.813796464,1,3,1579177,526392.333333333,457946.813796464,3,526392.333333333,1318,241.830519165799,2388.5,1272.0850993546
false,12QR9MLb4jndSNi2ApKeqZQVvZQNKaTgEE,1483228800,1483228800,1483228800,1483228800,0,0,1,3,8260870,2753623.33333333,2446892.57394789,1,3,8260870,2753623.33333333,2446892.57394789,3,2753623.33333333,1299,,479,73.5391052434009
false,1LewqYggBa3njxvfUt2vtv8ggkJUeZCeFP,1467331200,1467331200,1467331200,1472688000,-5356800,0,1,3,1100150695,366716898.333333,321369080.761764,2,3,1100150695,366716898.333333,321369080.761764,3,366716898.333333,3142.5,3700.2897859492,2454472,2021127.5553062
false,37UJzEKyC176JZfzvb87TL2cu57TrpBmse,1559347200,1559347200,1559347200,1559347200,0,0,1,3,14727533,4909177.66666667,836253.657860062,1,3,14727533,4909177.66666667,836253.657860062,3,4909177.66666667,2545.5,2386.4853865046,43304.5,60028.4159752696
false,1LYv1DooKC6KRsqb5bUdfSidA7EDZDDXMJ,1514764800,1519862400,1519862400,1538352000,-18489600,-5097600,3,3,995502,331834,286914.908451966,2,3,995502,331834,286914.908451966,3,331834,1686972,1146510.00608368,10222169.5,14069298.6755213
false,1Co9YSycmj3U2aXUzYJEFdfam6LGZpX56N,1480550400,1483228800,1480550400,1483228800,0,0,2,3,80022392,26674130.6666667,13515736.7074194,2,3,80022392,26674130.6666667,13515736.7074194,3,26674130.6666667,767913.5,304314.009885349,763952,850030.032227097
false,1Q7PNqTue6k7mirAdrcBGKvrKrcp2UPAin,1522540800,1522540800,1522540800,1522540800,0,0,1,3,51141000,17047000,8621440.5408841,1,3,51141000,17047000,8621440.5408841,3,17047000,422718.5,177007.919214085,174965,140253.215834789
false,15utPszCBBvqtTXQJAwuyWAwza9vsoJNUb,1512086400,1514764800,1514764800,1514764800,0,-2678400,2,3,22135183,7378394.33333333,5170785.33720462,1,3,22135183,7378394.33333333,5170785.33720462,3,7378394.33333333,236593,134610.503720921,436014.5,616529.938050457
false,19aeqaKLFx3FTh2aYzZa16oUnDi1dMZN63,1404172800,1404172800,1404172800,1404172800,0,0,1,3,10663876,3554625.33333333,1682603.15616171,1,3,10663876,3554625.33333333,1682603.15616171,3,3554625.33333333,844694,,437016.5,566738.306946425
false,14d5Kc6Jc2wymgkvhD29bJQr4B5TmixHxE,1546300800,1548979200,1546300800,1548979200,0,0,2,3,3000000,1000000,360555.127546399,2,3,3000000,1000000,360555.127546399,3,1000000,1598819,216817.323888106,1603239,137610.050686714
false,1DPKw9xTP3GGcPFJv1Mbs6KvqWyWJj4xaH,1306886400,1306886400,1306886400,1306886400,0,0,1,3,252000000,84000000,58403767.0017954,1,3,252000000,84000000,58403767.0017954,3,84000000,39425.5,2887.11698758467,179875,220309.017173606
false,14uviUeQSGLpkfH1NEPRJSbwmmW5hwMrte,1506816000,1506816000,1506816000,1506816000,0,0,1,3,636548,212182.666666667,253524.514192086,1,3,636548,212182.666666667,253524.514192086,2,212182.666666667,319324.5,165540.061436801,493701,
false,3LLDgFXbJUE2aLRdzPXcyz6QcZa53jWjt6,1493596800,1496275200,1493596800,1498867200,-2592000,0,2,3,9093576,3031192,550451.535657773,2,3,9093576,3031192,550451.535657773,3,3031192,1615256.5,989418.456468495,2053512,2264332.69005462
false,1EnMbeCYkE8XTsW8YbedSuF3Z6JXNJiSds,1477958400,1477958400,1477958400,1477958400,0,0,1,3,4500000,1500000,0,1,3,4500000,1500000,0,3,1500000,726358,583095.808115613,660418,686208.94737536
false,1H6sNvKePmfWu6NxynHCxyPHaVHe2JBuWA,1422748800,1422748800,1422748800,1422748800,0,0,1,3,9123857,3041285.66666667,2655811.78320609,1,3,9123857,3041285.66666667,2655811.78320609,3,3041285.66666667,835,749.53318805774,87960.5,122464.530540479
false,18KbSJGNYehVGAsFYHRePW91n2Za9koyLJ,1491004800,1493596800,1491004800,1493596800,0,0,2,3,7310000,2436666.66666667,1660010.04013028,2,3,7310000,2436666.66666667,1660010.04013028,3,2436666.66666667,179798.5,51536.0635332192,223057,57117.2573571246
false,3DnD2zFYGiLPUv6VHyx2RhP3zmEhjnRRQK,1546300800,1548979200,1546300800,1548979200,0,0,2,3,44741741,14913913.6666667,6859765.82470891,2,3,44741741,14913913.6666667,6859765.82470891,3,14913913.6666667,744058,340002.396238615,706584,349350.347885901
false,1Nae1j4Hpu5EzCkWf7gB2p6URGMdfNfdKb,1509494400,1514764800,1509494400,1514764800,0,0,3,3,2950000,983333.333333333,577350.269189626,3,3,2950000,983333.333333333,577350.269189626,3,983333.333333333,1849831,1608916.82878637,1960404,1767212.58124992
false,193xAWHFq7QaGkJu8jQ7MqzR9yZpksJWQN,1349049600,1349049600,1349049600,1349049600,0,0,1,3,3809235,1269745,1154455.29912292,1,3,3809235,1269745,1154455.29912292,3,1269745,1351,,4352.5,4244.76200746285
false,1BdhB8jR7S6R3Q15N3LEF8SiS7s9fdE89J,1383264000,1398902400,1385856000,1401580800,-2678400,-2592000,3,3,45000000,15000000,8660254.03784439,3,3,45000000,15000000,8660254.03784439,3,15000000,7510141.5,1852658.65758172,7490704,632030.425800847
false,1HejsYigc7SP62NTXebbXyw39kq7yaqPxi,1417392000,1417392000,1417392000,1417392000,0,0,1,3,94520000,31506666.6666667,27159893.8071227,1,3,94520000,31506666.6666667,27159893.8071227,3,31506666.6666667,3840.5,5180.97138575383,404442.5,468560.77301936
false,3KCotpdobtTWWtJfoxQHTXKkgWqcVjwbeS,1556668800,1559347200,1556668800,1559347200,0,0,2,3,6530881,2176960.33333333,776216.47660001,2,3,6530881,2176960.33333333,776216.47660001,3,2176960.33333333,462861,424826.925709753,430691.5,476374.302951471
false,1AaUdBSxodbbyKae2WwWryduTji3BNyyJt,1493596800,1493596800,1493596800,1496275200,-2678400,0,1,3,1090000,363333.333333333,309892.454463372,2,2,1000000,500000,282842.712474619,2,500000,184984,163722.089902371,2545873,
false,322wSw4g1eSCXEEncKRai9moh1nPS1i3eY,1556668800,1559347200,1556668800,1559347200,0,0,2,3,48026600,16008866.6666667,6905736.96018994,2,3,48026600,16008866.6666667,6905736.96018994,3,16008866.6666667,963938,682423.097668888,1160102,1017212.7027166
false,16nqqe7rY2p3aZUuqHj4R9ufjnV6EPzKgp,1396310400,1396310400,1396310400,1396310400,0,0,1,3,65034740,21678246.6666667,12643167.2544129,1,3,65034740,21678246.6666667,12643167.2544129,3,21678246.6666667,2383,830.143361113007,3947,
false,3C4k1sg8oatJrzuyECi8S22CYoNjex2LH8,1546300800,1546300800,1546300800,1546300800,0,0,1,3,4882338,1627446,1538951.09387043,1,3,4882338,1627446,1538951.09387043,3,1627446,33742,46892.4933011671,952.5,521.137697734486
false,14icAW2NHhu9NPpYXPPB7GnqC16JJCspuC,1512086400,1512086400,1512086400,1512086400,0,0,1,3,50320000,16773333.3333333,20763695.0789914,1,3,50320000,16773333.3333333,20763695.0789914,3,16773333.3333333,1493,1373.20136906428,378868,529198.715040012
false,37wdEtrrMTzfywEM6WbZoWZLfRbpPyUZB6,1561939200,1564617600,1561939200,1564617600,0,0,2,3,346855,115618.333333333,15510.6911623349,2,3,346855,115618.333333333,15510.6911623349,3,115618.333333333,733721,147824.915247735,730411.5,144920.827697402
false,1DyDwRcdKGhDLHuq3co756K6q8ettrrwqL,1464739200,1464739200,1464739200,1464739200,0,0,1,3,22235,7411.666666667,5584.74210087926,1,3,22235,7411.666666667,5584.74210087926,3,7411.666666667,250983,161003.97143549,251930,161271.257798778
false,191dhzRmHFJPFzB8M3ctyR5Wj8AHQ39X3v,1375315200,1375315200,1375315200,1375315200,0,0,1,3,127608434,42536144.6666667,57145634.7752003,1,3,127608434,42536144.6666667,57145634.7752003,3,42536144.6666667,6613.5,8857.92664792388,13194.5,449.012806053458
false,1FRbvSdos47MAub1bgzx3r4LrfcNcrtM8L,1375315200,1377993600,1375315200,1377993600,0,0,2,3,818234,272744.666666667,223279.781114039,2,3,818234,272744.666666667,223279.781114039,3,272744.666666667,1860952,2507000.42364935,1821189.5,2464924.03463484
false,1JGMRDk9DRYaRQ3PbT9xyReYidFUbatESJ,1504224000,1514764800,1504224000,1514764800,0,0,2,3,6869689,2289896.33333333,1838909.44112274,2,3,6869689,2289896.33333333,1838909.44112274,3,2289896.33333333,5475251,7584400.46494922,5476708,7583116.35903459
false,17ofDWpavaF7gctMUomdtN5zbqkM7yrmrG,1517443200,1533081600,1517443200,1533081600,0,0,3,3,116731,38910.333333333,13329.319049874,3,3,116731,38910.333333333,13329.319049874,3,38910.333333333,7389826.5,1942984.47781049,7403271,1911789.04794488
false,3M86zkUgCULWEJhFCj2FBos2BHHJ28sMgW,1522540800,1522540800,1522540800,1522540800,0,0,1,3,1261670,420556.666666667,240869.735818623,1,3,1261670,420556.666666667,240869.735818623,3,420556.666666667,532709,587740.085454446,532011.5,589111.165503167
false,12WvGK4KZdBjQ3DkezGBu1LfPGDHKuk5pv,1514764800,1522540800,1514764800,1522540800,0,0,3,3,6332680,2110893.33333333,2023634.04696435,3,3,6332680,2110893.33333333,2023634.04696435,3,2110893.33333333,4015368,2409003.90905826,4013604,2419218.77361929
false,38fJHtYQhYKexpnoidcaC4a43mk2s1RXRp,1519862400,1519862400,1519862400,1519862400,0,0,1,3,892497,297499,278186.339247635,1,3,892497,297499,278186.339247635,3,297499,670088.5,84720.5847743038,668966.5,123581.759254754
false,1CWknkdrECuptHuXP28A54b3QThpj6Rma4,1483228800,1485907200,1483228800,1488326400,-2419200,0,2,3,1634800,544933.333333333,8544.78398400646,3,3,1634800,544933.333333333,8544.78398400646,3,544933.333333333,812744.5,356166.150149758,1447148,605042.988390081
false,1EMc5a8WqiotoJ7T1JcGw6687SoM5L2bjb,1509494400,1509494400,1509494400,1509494400,0,0,1,3,958561,319520.333333333,277036.376763654,1,3,958561,319520.333333333,277036.376763654,3,319520.333333333,732,,17254.5,24115.8767723672
false,17UzaUaoExe47Nci9Hq88fxd8N9WMKuCUP,1354320000,1354320000,1354320000,1356998400,-2678400,0,1,3,20057230,6685743.33333333,5778585.20112478,2,3,20057230,6685743.33333333,5778585.20112478,3,6685743.33333333,644531.5,766890.538215527,1760355.5,811165.322212741
false,13kFF7HFtPaqQSsP6wwQAHHtEtMP53WmU8,1475280000,1475280000,1475280000,1475280000,0,0,1,3,9200000,3066666.66666667,115470.053837925,1,3,9200000,3066666.66666667,115470.053837925,2,3066666.66666667,96059.5,1522.40089989464,358554,
false,3C79DqCNjs1zFc1U2ydEYHUuotibh3Bjtj,1556668800,1556668800,1556668800,1556668800,0,0,1,3,46902799,15634266.3333333,8370824.52565345,1,3,46902799,15634266.3333333,8370824.52565345,3,15634266.3333333,791617.5,1017938.90138087,781338.5,1087793.98029429
false,1BgsnU3RLESfubB9wgrNNq4Degcf7vCtiy,1456790400,1459468800,1517443200,1517443200,-57974400,-60652800,2,3,51139,17046.333333333,5219.2969194455,1,3,51139,17046.333333333,5219.2969194455,3,17046.333333333,1934745,2164606.59227676,302626.5,405840.401528113
false,1KrFf3Jngu9WcpfnB6rAMVh5NtaTXWTpeK,1414800000,1420070400,1414800000,1420070400,0,0,2,3,153376139,51125379.6666667,85540380.9581325,2,3,153376139,51125379.6666667,85540380.9581325,3,51125379.6666667,2379448.5,3360647.30706221,2380179.5,3364187.08360883
false,1HrEx5Y4wp3ebzW6vVmFengAV6dfEqdhWi,1519862400,1519862400,1519862400,1519862400,0,0,1,3,705242,235080.666666667,134942.29941843,1,3,705242,235080.666666667,134942.29941843,3,235080.666666667,618904.5,165258.632937889,612279,100307.339551999
false,1FWw3Am1rZawmH7Ut88aYMNKVE7NyyJEWh,1548979200,1548979200,1548979200,1548979200,0,0,1,3,1577787,525929,58510.0147923413,1,3,1577787,525929,58510.0147923413,3,525929,297604.5,323084.866498727,307065,400185.668598964
false,1DorTiBj7khhtrMCtrZBczwSwsXiMx3jRJ,1543622400,1546300800,1546300800,1548979200,-2678400,-2678400,2,3,2105912,701970.666666667,284809.197894544,2,3,2105912,701970.666666667,284809.197894544,2,701970.666666667,128091,65493.6442870604,2901991,
false,1Fn7qXxkYdarq1GvfDcWFhw3oMnhSuy1e1,1517443200,1517443200,1517443200,1517443200,0,0,1,3,37643975,12547991.6666667,12262067.4359009,1,3,37643975,12547991.6666667,12262067.4359009,3,12547991.6666667,18863.5,25059.1572184701,18574.5,23359.2725164976
false,12uCbZZsFzzniuA9f4ebA3THkLcAZPDAyk,1443657600,1443657600,1443657600,1443657600,0,0,1,3,25708194,8569398,7637111.25388992,1,3,25708194,8569398,7637111.25388992,2,8569398,40438,32126.6894964296,67458,
false,19AxijYaLrLTan3BBmbVvP97VdjWKCps2H,1417392000,1417392000,1417392000,1417392000,0,0,1,3,74857680,24952560,25854498.0523467,1,3,74857680,24952560,25854498.0523467,3,24952560,2202,523.259018078045,2331,379.009234715989
false,3GLDTXRH5YefjCpwzGmhDXkuBfaFqPfMKe,1564617600,1564617600,1564617600,1564617600,0,0,1,3,523626,174542,7357.69236921469,1,3,523626,174542,7357.69236921469,3,174542,105541,16484.0732830208,156196.5,204406.892771501
false,1N43LwmnuG4CJx7GHUg3dFyYUryqWoHTdG,1498867200,1509494400,1498867200,1509494400,0,0,3,3,3150894,1050298,52916.4245485275,3,3,3150894,1050298,52916.4245485275,3,1050298,5874528.5,969267.327418241,5700724.5,364763.154395424
